Concentration,Conc_Value,Time_min,RFU_Interpolated,Is_Extrapolated
2.5 ug/mL,2.5,35.684999999999995,14640.760641097791,True
2.5 ug/mL,2.5,35.73,14640.760641097791,True
2.5 ug/mL,2.5,35.775,14640.760641097791,True
2.5 ug/mL,2.5,35.82,14640.760641097791,True
2.5 ug/mL,2.5,35.865,14640.760641097791,True
2.5 ug/mL,2.5,35.91,14640.760641097791,True
2.5 ug/mL,2.5,35.955,14640.760641097791,True
2.5 ug/mL,2.5,36.0,14640.760641097791,True
2.5 ug/mL,2.5,36.045,14640.760641097791,True
2.5 ug/mL,2.5,36.089999999999996,14640.760641097791,True
2.5 ug/mL,2.5,36.135,14640.760641097791,True
2.5 ug/mL,2.5,36.18,14640.760641097791,True
2.5 ug/mL,2.5,36.225,14640.760641097791,True
2.5 ug/mL,2.5,36.269999999999996,14640.760641097791,True
2.5 ug/mL,2.5,36.315,14640.760641097791,True
2.5 ug/mL,2.5,36.36,14640.760641097791,True
2.5 ug/mL,2.5,36.405,14640.760641097791,True
2.5 ug/mL,2.5,36.449999999999996,14640.760641097791,True
2.5 ug/mL,2.5,36.495,14640.760641097791,True
2.5 ug/mL,2.5,36.54,14640.760641097791,True
2.5 ug/mL,2.5,36.585,14640.760641097791,True
2.5 ug/mL,2.5,36.629999999999995,14640.760641097791,True
2.5 ug/mL,2.5,36.675,14640.760641097791,True
2.5 ug/mL,2.5,36.72,14640.760641097791,True
2.5 ug/mL,2.5,36.765,14640.760641097791,True
2.5 ug/mL,2.5,36.809999999999995,14640.760641097791,True
2.5 ug/mL,2.5,36.855,14640.760641097791,True
2.5 ug/mL,2.5,36.9,14640.760641097791,True
2.5 ug/mL,2.5,36.945,14640.760641097791,True
2.5 ug/mL,2.5,36.99,14640.760641097791,True
2.5 ug/mL,2.5,37.035,14640.760641097791,True
2.5 ug/mL,2.5,37.08,14640.760641097791,True
2.5 ug/mL,2.5,37.125,14640.760641097791,True
2.5 ug/mL,2.5,37.17,14640.760641097791,True
2.5 ug/mL,2.5,37.214999999999996,14640.760641097791,True
2.5 ug/mL,2.5,37.26,14640.760641097791,True
2.5 ug/mL,2.5,37.305,14640.760641097791,True
2.5 ug/mL,2.5,37.35,14640.760641097791,True
2.5 ug/mL,2.5,37.394999999999996,14640.760641097791,True
2.5 ug/mL,2.5,37.44,14640.760641097791,True
2.5 ug/mL,2.5,37.485,14640.760641097791,True
2.5 ug/mL,2.5,37.53,14640.760641097791,True
2.5 ug/mL,2.5,37.574999999999996,14640.760641097791,True
2.5 ug/mL,2.5,37.62,14640.760641097791,True
2.5 ug/mL,2.5,37.665,14640.760641097791,True
2.5 ug/mL,2.5,37.71,14640.760641097791,True
2.5 ug/mL,2.5,37.754999999999995,14640.760641097791,True
2.5 ug/mL,2.5,37.8,14640.760641097791,True
2.5 ug/mL,2.5,37.845,14640.760641097791,True
2.5 ug/mL,2.5,37.89,14640.760641097791,True
2.5 ug/mL,2.5,37.934999999999995,14640.760641097791,True
2.5 ug/mL,2.5,37.98,14640.760641097791,True
2.5 ug/mL,2.5,38.025,14640.760641097791,True
2.5 ug/mL,2.5,38.07,14640.760641097791,True
2.5 ug/mL,2.5,38.115,14640.760641097791,True
2.5 ug/mL,2.5,38.16,14640.760641097791,True
2.5 ug/mL,2.5,38.205,14640.760641097791,True
2.5 ug/mL,2.5,38.25,14640.760641097791,True
2.5 ug/mL,2.5,38.295,14640.760641097791,True
2.5 ug/mL,2.5,38.339999999999996,14640.760641097791,True
2.5 ug/mL,2.5,38.385,14640.760641097791,True
2.5 ug/mL,2.5,38.43,14640.760641097791,True
2.5 ug/mL,2.5,38.475,14640.760641097791,True
2.5 ug/mL,2.5,38.519999999999996,14640.760641097791,True
2.5 ug/mL,2.5,38.565,14640.760641097791,True
2.5 ug/mL,2.5,38.61,14640.760641097791,True
2.5 ug/mL,2.5,38.655,14640.760641097791,True
2.5 ug/mL,2.5,38.699999999999996,14640.760641097791,True
2.5 ug/mL,2.5,38.745,14640.760641097791,True
2.5 ug/mL,2.5,38.79,14640.760641097791,True
2.5 ug/mL,2.5,38.835,14640.760641097791,True
2.5 ug/mL,2.5,38.879999999999995,14640.760641097791,True
2.5 ug/mL,2.5,38.925,14640.760641097791,True
2.5 ug/mL,2.5,38.97,14640.760641097791,True
2.5 ug/mL,2.5,39.015,14640.760641097791,True
2.5 ug/mL,2.5,39.059999999999995,14640.760641097791,True
2.5 ug/mL,2.5,39.105,14640.760641097791,True
2.5 ug/mL,2.5,39.15,14640.760641097791,True
2.5 ug/mL,2.5,39.195,14640.760641097791,True
2.5 ug/mL,2.5,39.24,14640.760641097791,True
2.5 ug/mL,2.5,39.285,14640.760641097791,True
2.5 ug/mL,2.5,39.33,14640.760641097791,True
2.5 ug/mL,2.5,39.375,14640.760641097791,True
2.5 ug/mL,2.5,39.42,14640.760641097791,True
2.5 ug/mL,2.5,39.464999999999996,14640.760641097791,True
2.5 ug/mL,2.5,39.51,14640.760641097791,True
2.5 ug/mL,2.5,39.555,14640.760641097791,True
2.5 ug/mL,2.5,39.6,14640.760641097791,True
2.5 ug/mL,2.5,39.644999999999996,14640.760641097791,True
2.5 ug/mL,2.5,39.69,14640.760641097791,True
2.5 ug/mL,2.5,39.735,14640.760641097791,True
2.5 ug/mL,2.5,39.78,14640.760641097791,True
2.5 ug/mL,2.5,39.824999999999996,14640.760641097791,True
2.5 ug/mL,2.5,39.87,14640.760641097791,True
2.5 ug/mL,2.5,39.915,14640.760641097791,True
2.5 ug/mL,2.5,39.96,14640.760641097791,True
2.5 ug/mL,2.5,40.004999999999995,14640.760641097791,True
2.5 ug/mL,2.5,40.05,14640.760641097791,True
2.5 ug/mL,2.5,40.095,14640.760641097791,True
2.5 ug/mL,2.5,40.14,14640.760641097791,True
2.5 ug/mL,2.5,40.184999999999995,14640.760641097791,True
2.5 ug/mL,2.5,40.23,14640.760641097791,True
2.5 ug/mL,2.5,40.275,14640.760641097791,True
2.5 ug/mL,2.5,40.32,14640.760641097791,True
2.5 ug/mL,2.5,40.365,14640.760641097791,True
2.5 ug/mL,2.5,40.41,14640.760641097791,True
2.5 ug/mL,2.5,40.455,14640.760641097791,True
2.5 ug/mL,2.5,40.5,14640.760641097791,True
2.5 ug/mL,2.5,40.545,14640.760641097791,True
2.5 ug/mL,2.5,40.589999999999996,14640.760641097791,True
2.5 ug/mL,2.5,40.635,14640.760641097791,True
2.5 ug/mL,2.5,40.68,14640.760641097791,True
2.5 ug/mL,2.5,40.725,14640.760641097791,True
2.5 ug/mL,2.5,40.769999999999996,14640.760641097791,True
2.5 ug/mL,2.5,40.815,14640.760641097791,True
2.5 ug/mL,2.5,40.86,14640.760641097791,True
2.5 ug/mL,2.5,40.905,14640.760641097791,True
2.5 ug/mL,2.5,40.949999999999996,14640.760641097791,True
2.5 ug/mL,2.5,40.995,14640.760641097791,True
2.5 ug/mL,2.5,41.04,14640.760641097791,True
2.5 ug/mL,2.5,41.085,14640.760641097791,True
2.5 ug/mL,2.5,41.129999999999995,14640.760641097791,True
2.5 ug/mL,2.5,41.175,14640.760641097791,True
2.5 ug/mL,2.5,41.22,14640.760641097791,True
2.5 ug/mL,2.5,41.265,14640.760641097791,True
2.5 ug/mL,2.5,41.309999999999995,14640.760641097791,True
2.5 ug/mL,2.5,41.355,14640.760641097791,True
2.5 ug/mL,2.5,41.4,14640.760641097791,True
2.5 ug/mL,2.5,41.445,14640.760641097791,True
2.5 ug/mL,2.5,41.49,14640.760641097791,True
2.5 ug/mL,2.5,41.535,14640.760641097791,True
2.5 ug/mL,2.5,41.58,14640.760641097791,True
2.5 ug/mL,2.5,41.625,14640.760641097791,True
2.5 ug/mL,2.5,41.67,14640.760641097791,True
2.5 ug/mL,2.5,41.714999999999996,14640.760641097791,True
2.5 ug/mL,2.5,41.76,14640.760641097791,True
2.5 ug/mL,2.5,41.805,14640.760641097791,True
2.5 ug/mL,2.5,41.85,14640.760641097791,True
2.5 ug/mL,2.5,41.894999999999996,14640.760641097791,True
2.5 ug/mL,2.5,41.94,14640.760641097791,True
2.5 ug/mL,2.5,41.985,14640.760641097791,True
2.5 ug/mL,2.5,42.03,14640.760641097791,True
2.5 ug/mL,2.5,42.074999999999996,14640.760641097791,True
2.5 ug/mL,2.5,42.12,14640.760641097791,True
2.5 ug/mL,2.5,42.165,14640.760641097791,True
2.5 ug/mL,2.5,42.21,14640.760641097791,True
2.5 ug/mL,2.5,42.254999999999995,14640.760641097791,True
2.5 ug/mL,2.5,42.3,14640.760641097791,True
2.5 ug/mL,2.5,42.345,14640.760641097791,True
2.5 ug/mL,2.5,42.39,14640.760641097791,True
2.5 ug/mL,2.5,42.434999999999995,14640.760641097791,True
2.5 ug/mL,2.5,42.48,14640.760641097791,True
2.5 ug/mL,2.5,42.525,14640.760641097791,True
2.5 ug/mL,2.5,42.57,14640.760641097791,True
2.5 ug/mL,2.5,42.614999999999995,14640.760641097791,True
2.5 ug/mL,2.5,42.66,14640.760641097791,True
2.5 ug/mL,2.5,42.705,14640.760641097791,True
2.5 ug/mL,2.5,42.75,14640.760641097791,True
2.5 ug/mL,2.5,42.795,14640.760641097791,True
2.5 ug/mL,2.5,42.839999999999996,14640.760641097791,True
2.5 ug/mL,2.5,42.885,14640.760641097791,True
2.5 ug/mL,2.5,42.93,14640.760641097791,True
2.5 ug/mL,2.5,42.975,14640.760641097791,True
2.5 ug/mL,2.5,43.019999999999996,14640.760641097791,True
2.5 ug/mL,2.5,43.065,14640.760641097791,True
2.5 ug/mL,2.5,43.11,14640.760641097791,True
2.5 ug/mL,2.5,43.155,14640.760641097791,True
2.5 ug/mL,2.5,43.199999999999996,14640.760641097791,True
2.5 ug/mL,2.5,43.245,14640.760641097791,True
2.5 ug/mL,2.5,43.29,14640.760641097791,True
2.5 ug/mL,2.5,43.335,14640.760641097791,True
2.5 ug/mL,2.5,43.379999999999995,14640.760641097791,True
2.5 ug/mL,2.5,43.425,14640.760641097791,True
2.5 ug/mL,2.5,43.47,14640.760641097791,True
2.5 ug/mL,2.5,43.515,14640.760641097791,True
2.5 ug/mL,2.5,43.559999999999995,14640.760641097791,True
2.5 ug/mL,2.5,43.605,14640.760641097791,True
2.5 ug/mL,2.5,43.65,14640.760641097791,True
2.5 ug/mL,2.5,43.695,14640.760641097791,True
2.5 ug/mL,2.5,43.739999999999995,14640.760641097791,True
2.5 ug/mL,2.5,43.785,14640.760641097791,True
2.5 ug/mL,2.5,43.83,14640.760641097791,True
2.5 ug/mL,2.5,43.875,14640.760641097791,True
2.5 ug/mL,2.5,43.92,14640.760641097791,True
2.5 ug/mL,2.5,43.964999999999996,14640.760641097791,True
2.5 ug/mL,2.5,44.01,14640.760641097791,True
2.5 ug/mL,2.5,44.055,14640.760641097791,True
2.5 ug/mL,2.5,44.1,14640.760641097791,True
2.5 ug/mL,2.5,44.144999999999996,14640.760641097791,True
2.5 ug/mL,2.5,44.19,14640.760641097791,True
2.5 ug/mL,2.5,44.235,14640.760641097791,True
2.5 ug/mL,2.5,44.28,14640.760641097791,True
2.5 ug/mL,2.5,44.324999999999996,14640.760641097791,True
2.5 ug/mL,2.5,44.37,14640.760641097791,True
2.5 ug/mL,2.5,44.415,14640.760641097791,True
2.5 ug/mL,2.5,44.46,14640.760641097791,True
2.5 ug/mL,2.5,44.504999999999995,14640.760641097791,True
2.5 ug/mL,2.5,44.55,14640.760641097791,True
2.5 ug/mL,2.5,44.595,14640.760641097791,True
2.5 ug/mL,2.5,44.64,14640.760641097791,True
2.5 ug/mL,2.5,44.684999999999995,14640.760641097791,True
2.5 ug/mL,2.5,44.73,14640.760641097791,True
2.5 ug/mL,2.5,44.775,14640.760641097791,True
2.5 ug/mL,2.5,44.82,14640.760641097791,True
2.5 ug/mL,2.5,44.864999999999995,14640.760641097791,True
2.5 ug/mL,2.5,44.91,14640.760641097791,True
2.5 ug/mL,2.5,44.955,14640.760641097791,True
2.5 ug/mL,2.5,45.0,14640.760641097791,True
5.0 ug/mL,5.0,0.0,-0.017328118198067,False
5.0 ug/mL,5.0,0.045,1506.5888806923626,False
5.0 ug/mL,5.0,0.09,2870.2196012850154,False
5.0 ug/mL,5.0,0.135,4104.443070742284,False
5.0 ug/mL,5.0,0.18,5221.53991342495,False
5.0 ug/mL,5.0,0.22499999999999998,6232.625334187792,False
5.0 ug/mL,5.0,0.27,7147.75971557605,False
5.0 ug/mL,5.0,0.315,7976.048719453697,False
5.0 ug/mL,5.0,0.36,8725.733889082961,False
5.0 ug/mL,5.0,0.40499999999999997,9404.274653153127,False
5.0 ug/mL,5.0,0.44999999999999996,10018.422547705468,False
5.0 ug/mL,5.0,0.495,10574.288394468464,False
5.0 ug/mL,5.0,0.54,11077.403104033274,False
5.0 ug/mL,5.0,0.585,11532.77270886602,False
5.0 ug/mL,5.0,0.63,11944.928173739818,False
5.0 ug/mL,5.0,0.6749999999999999,12317.970479204474,False
5.0 ug/mL,5.0,0.72,12655.611426678011,False
5.0 ug/mL,5.0,0.765,12961.21057117405,False
5.0 ug/mL,5.0,0.8099999999999999,13237.808649148668,False
5.0 ug/mL,5.0,0.855,13488.157834076592,False
5.0 ug/mL,5.0,0.8999999999999999,13714.749120802115,False
5.0 ug/mL,5.0,0.945,13919.837111141329,False
5.0 ug/mL,5.0,0.99,14105.4624473544,False
5.0 ug/mL,5.0,1.035,14273.472116702784,False
5.0 ug/mL,5.0,1.08,14425.537829123381,False
5.0 ug/mL,5.0,1.125,14563.172650878985,False
5.0 ug/mL,5.0,1.17,14687.746059691239,False
5.0 ug/mL,5.0,1.2149999999999999,14800.497571155836,False
5.0 ug/mL,5.0,1.26,14902.549072023978,False
5.0 ug/mL,5.0,1.305,14994.915983067209,False
5.0 ug/mL,5.0,1.3499999999999999,15078.51736259706,False
5.0 ug/mL,5.0,1.395,15154.185051170327,False
5.0 ug/mL,5.0,1.44,15222.671948470586,False
5.0 ug/mL,5.0,1.4849999999999999,15284.65950472156,False
5.0 ug/mL,5.0,1.53,15340.764501172507,False
5.0 ug/mL,5.0,1.575,15391.54518712206,False
5.0 ug/mL,5.0,1.6199999999999999,15437.506834544345,False
5.0 ug/mL,5.0,1.665,15479.106765586415,False
5.0 ug/mL,5.0,1.71,15516.758902960979,False
5.0 ug/mL,5.0,1.755,15550.837888511198,False
5.0 ug/mL,5.0,1.7999999999999998,15581.682810927656,False
5.0 ug/mL,5.0,1.845,15609.600579708513,False
5.0 ug/mL,5.0,1.89,15634.868978934104,False
5.0 ug/mL,5.0,1.9349999999999998,15657.739431241227,False
5.0 ug/mL,5.0,1.98,15678.439499498918,False
5.0 ug/mL,5.0,2.025,15697.175151077601,False
5.0 ug/mL,5.0,2.07,15714.132807241238,False
5.0 ug/mL,5.0,2.1149999999999998,15729.481198054149,False
5.0 ug/mL,5.0,2.16,15743.37304125893,False
5.0 ug/mL,5.0,2.205,15755.946561830477,False
5.0 ug/mL,5.0,2.25,15767.326867325764,False
5.0 ug/mL,5.0,2.295,15777.627192714279,False
5.0 ug/mL,5.0,2.34,15786.950027075201,False
5.0 ug/mL,5.0,2.385,15795.388133372127,False
5.0 ug/mL,5.0,2.4299999999999997,15803.025471452129,False
5.0 ug/mL,5.0,2.475,15809.938033453092,False
5.0 ug/mL,5.0,2.52,15816.194599931705,False
5.0 ug/mL,5.0,2.565,15821.857424235612,False
5.0 ug/mL,5.0,2.61,15826.982851929304,False
5.0 ug/mL,5.0,2.655,15831.621881437095,False
5.0 ug/mL,5.0,2.6999999999999997,15835.82067148161,False
5.0 ug/mL,5.0,2.745,15839.62100036685,False
5.0 ug/mL,5.0,2.79,15843.060681675714,False
5.0 ug/mL,5.0,2.835,15846.17394051826,False
5.0 ug/mL,5.0,2.88,15848.991754074337,False
5.0 ug/mL,5.0,2.925,15851.542159819048,False
5.0 ug/mL,5.0,2.9699999999999998,15853.85053449793,False
5.0 ug/mL,5.0,3.0149999999999997,15855.939846627636,False
5.0 ug/mL,5.0,3.06,15857.830885034564,False
5.0 ug/mL,5.0,3.105,15859.542465705365,False
5.0 ug/mL,5.0,3.15,15861.091619007551,False
5.0 ug/mL,5.0,3.195,15862.493759143053,False
5.0 ug/mL,5.0,3.2399999999999998,15863.762837520779,False
5.0 ug/mL,5.0,3.2849999999999997,15864.91148157427,False
5.0 ug/mL,5.0,3.33,15865.95112040571,False
5.0 ug/mL,5.0,3.375,15866.892098506412,False
5.0 ug/mL,5.0,3.42,15867.74377868536,False
5.0 ug/mL,5.0,3.465,15868.514635229918,False
5.0 ug/mL,5.0,3.51,15869.212338225683,False
5.0 ug/mL,5.0,3.5549999999999997,15869.843829874473,False
5.0 ug/mL,5.0,3.5999999999999996,15870.415393569783,False
5.0 ug/mL,5.0,3.645,15870.932716417085,False
5.0 ug/mL,5.0,3.69,15871.40094582097,False
5.0 ug/mL,5.0,3.735,15871.824740702266,False
5.0 ug/mL,5.0,3.78,15872.208317854669,False
5.0 ug/mL,5.0,3.8249999999999997,15872.55549390218,False
5.0 ug/mL,5.0,3.8699999999999997,15872.869723274842,False
5.0 ug/mL,5.0,3.915,15873.154132580583,False
5.0 ug/mL,5.0,3.96,15873.411551715233,False
5.0 ug/mL,5.0,4.005,15873.644542020214,False
5.0 ug/mL,5.0,4.05,15873.855421768098,False
5.0 ug/mL,5.0,4.095,15874.046289229604,False
5.0 ug/mL,5.0,4.14,15874.21904355157,False
5.0 ug/mL,5.0,4.185,15874.375403653608,False
5.0 ug/mL,5.0,4.2299999999999995,15874.516925331518,False
5.0 ug/mL,5.0,4.2749999999999995,15874.645016737551,False
5.0 ug/mL,5.0,4.32,15874.760952391667,False
5.0 ug/mL,5.0,4.365,15874.865885863093,False
5.0 ug/mL,5.0,4.41,15874.960861248446,False
5.0 ug/mL,5.0,4.455,15875.046823560568,False
5.0 ug/mL,5.0,4.5,15875.124628131487,False
5.0 ug/mL,5.0,4.545,15875.195049123044,False
5.0 ug/mL,5.0,4.59,15875.258787229855,False
5.0 ug/mL,5.0,4.635,15875.316476651293,False
5.0 ug/mL,5.0,4.68,15875.368691401814,False
5.0 ug/mL,5.0,4.725,15875.41595102245,False
5.0 ug/mL,5.0,4.77,15875.458725750294,False
5.0 ug/mL,5.0,4.8149999999999995,15875.497441197373,False
5.0 ug/mL,5.0,4.859999999999999,15875.532482585555,False
5.0 ug/mL,5.0,4.905,15875.564198579514,False
5.0 ug/mL,5.0,4.95,15875.59290475598,False
5.0 ug/mL,5.0,4.995,15875.618886743756,False
5.0 ug/mL,5.0,5.04,15875.642403065745,False
5.0 ug/mL,5.0,5.085,15875.663687711267,False
5.0 ug/mL,5.0,5.13,15875.682952464287,False
5.0 ug/mL,5.0,5.175,15875.700389010672,False
5.0 ug/mL,5.0,5.22,15875.716170845482,False
5.0 ug/mL,5.0,5.265,15875.730454999264,False
5.0 ug/mL,5.0,5.31,15875.743383600511,False
5.0 ug/mL,5.0,5.3549999999999995,15875.75508528987,False
5.0 ug/mL,5.0,5.3999999999999995,15875.765676500097,False
5.0 ug/mL,5.0,5.444999999999999,15875.775262614607,False
5.0 ug/mL,5.0,5.49,15875.783939016013,False
5.0 ug/mL,5.0,5.535,15875.791792035228,False
5.0 ug/mL,5.0,5.58,15875.798899810432,False
5.0 ug/mL,5.0,5.625,15875.805333064565,False
5.0 ug/mL,5.0,5.67,15875.811155809035,False
5.0 ug/mL,5.0,5.715,15875.816425980624,False
5.0 ug/mL,5.0,5.76,15875.821196017969,False
5.0 ug/mL,5.0,5.805,15875.825513383334,False
5.0 ug/mL,5.0,5.85,15875.829421034852,False
5.0 ug/mL,5.0,5.895,15875.832957853981,False
5.0 ug/mL,5.0,5.9399999999999995,15875.836159032357,False
5.0 ug/mL,5.0,5.984999999999999,15875.839056421966,False
5.0 ug/mL,5.0,6.029999999999999,15875.841678852074,False
5.0 ug/mL,5.0,6.075,15875.844052416072,False
5.0 ug/mL,5.0,6.12,15875.846200731115,False
5.0 ug/mL,5.0,6.165,15875.848145173119,False
5.0 ug/mL,5.0,6.21,15875.849905089433,False
5.0 ug/mL,5.0,6.255,15875.851497991374,False
5.0 ug/mL,5.0,6.3,15875.852939728444,False
5.0 ug/mL,5.0,6.345,15875.854244646045,False
5.0 ug/mL,5.0,6.39,15875.855425728214,False
5.0 ug/mL,5.0,6.435,15875.856494726815,False
5.0 ug/mL,5.0,6.4799999999999995,15875.857462278469,False
5.0 ug/mL,5.0,6.5249999999999995,15875.8583380104,False
5.0 ug/mL,5.0,6.569999999999999,15875.859130636205,False
5.0 ug/mL,5.0,6.614999999999999,15875.85984804258,False
5.0 ug/mL,5.0,6.66,15875.86049736778,False
5.0 ug/mL,5.0,6.705,15875.861085072635,False
5.0 ug/mL,5.0,6.75,15875.861617004863,False
5.0 ug/mL,5.0,6.795,15875.862098457232,False
5.0 ug/mL,5.0,6.84,15875.86253422023,False
5.0 ug/mL,5.0,6.885,15875.862928629736,False
5.0 ug/mL,5.0,6.93,15875.86328561016,False
5.0 ug/mL,5.0,6.975,15875.86360871348,False
5.0 ug/mL,5.0,7.02,15875.863901154607,False
5.0 ug/mL,5.0,7.0649999999999995,15875.864165843348,False
5.0 ug/mL,5.0,7.109999999999999,15875.864405413382,False
5.0 ug/mL,5.0,7.154999999999999,15875.86462224845,False
5.0 ug/mL,5.0,7.199999999999999,15875.864818506076,False
5.0 ug/mL,5.0,7.245,15875.864996139042,False
5.0 ug/mL,5.0,7.29,15875.865156914806,False
5.0 ug/mL,5.0,7.335,15875.865302433107,False
5.0 ug/mL,5.0,7.38,15875.86543414186,False
5.0 ug/mL,5.0,7.425,15875.86555335158,False
5.0 ug/mL,5.0,7.47,15875.865661248408,False
5.0 ug/mL,5.0,7.515,15875.865758905931,False
5.0 ug/mL,5.0,7.56,15875.86584729585,False
5.0 ug/mL,5.0,7.6049999999999995,15875.865927297651,False
5.0 ug/mL,5.0,7.6499999999999995,15875.865999707356,False
5.0 ug/mL,5.0,7.694999999999999,15875.86606524545,False
5.0 ug/mL,5.0,7.739999999999999,15875.866124564041,False
5.0 ug/mL,5.0,7.785,15875.866178253353,False
5.0 ug/mL,5.0,7.83,15875.866226847604,False
5.0 ug/mL,5.0,7.875,15875.866270830304,False
5.0 ug/mL,5.0,7.92,15875.86631063909,False
5.0 ug/mL,5.0,7.965,15875.86634667006,False
5.0 ug/mL,5.0,8.01,15875.866379281722,False
5.0 ug/mL,5.0,8.055,15875.866408798573,False
5.0 ug/mL,5.0,8.1,15875.8664355143,False
5.0 ug/mL,5.0,8.145,15875.866459694731,False
5.0 ug/mL,5.0,8.19,15875.866481580464,False
5.0 ug/mL,5.0,8.235,15875.86650138926,False
5.0 ug/mL,5.0,8.28,15875.86651931822,False
5.0 ug/mL,5.0,8.325,15875.86653554574,False
5.0 ug/mL,5.0,8.37,15875.866550233282,False
5.0 ug/mL,5.0,8.415,15875.866563526994,False
5.0 ug/mL,5.0,8.459999999999999,15875.866575559141,False
5.0 ug/mL,5.0,8.504999999999999,15875.866586449452,False
5.0 ug/mL,5.0,8.549999999999999,15875.866596306281,False
5.0 ug/mL,5.0,8.594999999999999,15875.866605227708,False
5.0 ug/mL,5.0,8.64,15875.8666133025,False
5.0 ug/mL,5.0,8.685,15875.866620611001,False
5.0 ug/mL,5.0,8.73,15875.866627225932,False
5.0 ug/mL,5.0,8.775,15875.866633213112,False
5.0 ug/mL,5.0,8.82,15875.866638632115,False
5.0 ug/mL,5.0,8.865,15875.86664353686,False
5.0 ug/mL,5.0,8.91,15875.86664797615,False
5.0 ug/mL,5.0,8.955,15875.866651994154,False
5.0 ug/mL,5.0,9.0,15875.866655630856,False
5.0 ug/mL,5.0,9.045,15875.866658922436,False
5.0 ug/mL,5.0,9.09,15875.86666190165,False
5.0 ug/mL,5.0,9.135,15875.866664598138,False
5.0 ug/mL,5.0,9.18,15875.866667038732,False
5.0 ug/mL,5.0,9.225,15875.866669247716,False
5.0 ug/mL,5.0,9.27,15875.86667124707,False
5.0 ug/mL,5.0,9.315,15875.866673056686,False
5.0 ug/mL,5.0,9.36,15875.866674694573,False
5.0 ug/mL,5.0,9.405,15875.866676177024,False
5.0 ug/mL,5.0,9.45,15875.866677518794,False
5.0 ug/mL,5.0,9.495,15875.86667873323,False
5.0 ug/mL,5.0,9.54,15875.866679832418,False
5.0 ug/mL,5.0,9.584999999999999,15875.866680827294,False
5.0 ug/mL,5.0,9.629999999999999,15875.866681727757,False
5.0 ug/mL,5.0,9.674999999999999,15875.866682542766,False
5.0 ug/mL,5.0,9.719999999999999,15875.866683280432,False
5.0 ug/mL,5.0,9.764999999999999,15875.866683948096,False
5.0 ug/mL,5.0,9.81,15875.866684552397,False
5.0 ug/mL,5.0,9.855,15875.86668509935,False
5.0 ug/mL,5.0,9.9,15875.8666855944,False
5.0 ug/mL,5.0,9.945,15875.86668604247,False
5.0 ug/mL,5.0,9.99,15875.866686448016,False
5.0 ug/mL,5.0,10.035,15875.866686815078,False
5.0 ug/mL,5.0,10.08,15875.866687147307,False
5.0 ug/mL,5.0,10.125,15875.866687448006,False
5.0 ug/mL,5.0,10.17,15875.866687720169,False
5.0 ug/mL,5.0,10.215,15875.866687966505,False
5.0 ug/mL,5.0,10.26,15875.866688189464,False
5.0 ug/mL,5.0,10.305,15875.866688391263,False
5.0 ug/mL,5.0,10.35,15875.866688573913,False
5.0 ug/mL,5.0,10.395,15875.866688739228,False
5.0 ug/mL,5.0,10.44,15875.866688888857,False
5.0 ug/mL,5.0,10.485,15875.866689024286,False
5.0 ug/mL,5.0,10.53,15875.86668914686,False
5.0 ug/mL,5.0,10.575,15875.866689257806,False
5.0 ug/mL,5.0,10.62,15875.86668935822,False
5.0 ug/mL,5.0,10.665,15875.866689449107,False
5.0 ug/mL,5.0,10.709999999999999,15875.866689531369,False
5.0 ug/mL,5.0,10.754999999999999,15875.866689605822,False
5.0 ug/mL,5.0,10.799999999999999,15875.866689673212,False
5.0 ug/mL,5.0,10.844999999999999,15875.866689734205,False
5.0 ug/mL,5.0,10.889999999999999,15875.866689789409,False
5.0 ug/mL,5.0,10.934999999999999,15875.866689839377,False
5.0 ug/mL,5.0,10.98,15875.8666898846,False
5.0 ug/mL,5.0,11.025,15875.866689925535,False
5.0 ug/mL,5.0,11.07,15875.866689962582,False
5.0 ug/mL,5.0,11.115,15875.866689996115,False
5.0 ug/mL,5.0,11.16,15875.866690026465,False
5.0 ug/mL,5.0,11.205,15875.866690053937,False
5.0 ug/mL,5.0,11.25,15875.8666900788,False
5.0 ug/mL,5.0,11.295,15875.866690101302,False
5.0 ug/mL,5.0,11.34,15875.866690121671,False
5.0 ug/mL,5.0,11.385,15875.866690140108,False
5.0 ug/mL,5.0,11.43,15875.866690156792,False
5.0 ug/mL,5.0,11.475,15875.866690171895,False
5.0 ug/mL,5.0,11.52,15875.866690185565,False
5.0 ug/mL,5.0,11.565,15875.866690197936,False
5.0 ug/mL,5.0,11.61,15875.866690209134,False
5.0 ug/mL,5.0,11.655,15875.866690219269,False
5.0 ug/mL,5.0,11.7,15875.866690228442,False
5.0 ug/mL,5.0,11.745,15875.866690236744,False
5.0 ug/mL,5.0,11.79,15875.86669024426,False
5.0 ug/mL,5.0,11.834999999999999,15875.866690251061,False
5.0 ug/mL,5.0,11.879999999999999,15875.866690257219,False
5.0 ug/mL,5.0,11.924999999999999,15875.86669026279,False
5.0 ug/mL,5.0,11.969999999999999,15875.866690267832,False
5.0 ug/mL,5.0,12.014999999999999,15875.866690272398,False
5.0 ug/mL,5.0,12.059999999999999,15875.866690276529,False
5.0 ug/mL,5.0,12.105,15875.86669028027,False
5.0 ug/mL,5.0,12.15,15875.866690283654,False
5.0 ug/mL,5.0,12.195,15875.866690286717,False
5.0 ug/mL,5.0,12.24,15875.86669028949,False
